"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.27255550043101e-07,-0.679757842229764,1,1,0.00465768038712753,"Control","CARD19"
1.30953686455797e-07,-0.551889061743182,1,0.983,0.00479303587796864,"Control","JUN"
1.33239017536312e-07,1.11353695141964,0.933,0.6,0.00487668128084654,"Control","CCDC189"
1.34000981625464e-07,1.04587963798158,0.633,0.117,0.0049045699284736,"Control","SNTG2-AS1"
1.34379653740279e-07,-0.928847152531127,0.933,0.95,0.00491842970654794,"Control","SRRM3"
1.34755691920732e-07,-0.512567668564406,1,1,0.00493219307999073,"Control","MAPK10"
1.34832231450263e-07,-1.3642392421104,0.617,0.817,0.00493499450331109,"Control","SGIP1"
1.38278175965975e-07,-0.782936499593751,0.9,0.983,0.00506111951853065,"Control","STYXL1"
1.38670624972405e-07,0.728703345906262,0.95,0.85,0.00507548354461499,"Control","ENOSF1"
1.40229277009402e-07,0.980359903223549,0.95,0.617,0.00513253176782111,"Control","SASS6"
1.40506274707997e-07,0.878171170367569,0.967,0.617,0.0051426701605874,"Control","AC092821.3"
1.41129915362636e-07,-0.994292340916057,0.883,0.933,0.00516549603218785,"Control","AC055839.2"
1.44831505878876e-07,0.936674903919741,0.617,0.1,0.00530097794667275,"Control","EFCAB1"
1.46396900648771e-07,-1.27232805847252,0.7,0.867,0.00535827296064568,"Control","SFRP5"
1.46406065112046e-07,-0.929362584824993,0.95,0.933,0.00535860838916598,"Control","ZDHHC22"
1.4681338558246e-07,-0.597795568127612,1,1,0.00537351672570363,"Control","HCAR1"
1.4681338558246e-07,0.358292158400278,1,1,0.00537351672570363,"Control","CBX1"
1.51981116015579e-07,0.80682572196152,0.983,0.85,0.0055626608272862,"Control","GABPB1"
1.52333435793879e-07,1.04821102412637,0.95,0.6,0.00557555608349178,"Control","DSG2"
1.52452740913714e-07,0.913267880243021,0.983,0.667,0.00557992277018286,"Control","PRIM2"
1.54780746248696e-07,0.700534462503567,1,0.867,0.00566513009344852,"Control","SLC16A9"
1.55347902603474e-07,0.553310584973997,1,0.933,0.00568588858318976,"Control","SEH1L"
1.55424682521333e-07,0.379809615051339,1,1,0.0056886988049633,"Control","PPP5C"
1.57669775042515e-07,0.862986986440611,0.967,0.833,0.00577087143633108,"Control","RFWD3"
1.59911520135078e-07,-0.822151469709805,0.983,1,0.005852921548464,"Control","STEAP3"
1.62516662509294e-07,1.01136337992219,0.867,0.35,0.00594827236450268,"Control","CERKL"
1.6401150084495e-07,1.11399711823431,0.883,0.417,0.006002984942426,"Control","KIT"
1.65884868283239e-07,1.10994461999627,0.633,0.133,0.00607155206403485,"Control","PRR11"
1.69263949775694e-07,0.353295110598085,1,1,0.00619522982574016,"Control","IMPDH2"
1.69263949775694e-07,-0.281399112312749,1,1,0.00619522982574016,"Control","CDC34"
1.69263949775694e-07,-0.54862730453283,1,1,0.00619522982574016,"Control","TMEM50B"
1.70298062349141e-07,0.760976240393676,0.983,0.85,0.0062330793800409,"Control","THOC6"
1.7413634653258e-07,0.218888256417431,1,1,0.00637356441943897,"Control","DHCR24"
1.7413634653258e-07,0.387658611383037,1,1,0.00637356441943897,"Control","EHBP1"
1.76652172547053e-07,-0.89496895365531,0.867,0.933,0.00646564616739468,"Control","SPEG"
1.7914421386693e-07,-0.658063236195265,0.983,1,0.00655685737174352,"Control","IFI27L1"
1.79811113766986e-07,1.2699485044605,0.767,0.3,0.00658126657498546,"Control","KIF18A"
1.80869424254548e-07,0.960520427541343,0.95,0.7,0.00662000179714073,"Control","KHNYN"
1.84291176568573e-07,-0.669877000350261,1,1,0.00674524135358634,"Control","IFI6"
1.84809473340785e-07,1.11619598144058,0.7,0.167,0.00676421153374607,"Control","PABPC4L"
1.86242913903983e-07,-1.01190608223314,0.9,0.883,0.00681667689179969,"Control","KLHL35"
1.88806105221067e-07,-0.87540050768928,0.967,0.9,0.00691049225719629,"Control","DTX1"
1.89571711911951e-07,0.588075060572621,1,0.967,0.00693851422768932,"Control","GPN1"
1.89580952337255e-07,0.500825333317769,1,0.983,0.00693885243649588,"Control","CNOT9"
1.89580952337255e-07,0.38517470553297,1,1,0.00693885243649588,"Control","NUMA1"
1.89580952337255e-07,-0.338524072161383,1,1,0.00693885243649588,"Control","MT-ND3"
1.95017354050425e-07,-0.466439449061195,1,1,0.0071378301755996,"Control","KIAA0408"
2.00594552493909e-07,-0.656724502691516,1,0.967,0.00734196121582957,"Control","SLC24A2"
2.0060429208331e-07,-0.557384038730123,1,1,0.00734231769454123,"Control","RUSC1"
2.02368143772933e-07,1.33042743226434,0.667,0.167,0.0074068764302331,"Control","FNDC1"
2.03110313363682e-07,-0.709433560134052,0.95,0.95,0.00743404057942414,"Control","SOBP"
2.06345776682415e-07,0.387402227169102,1,1,0.00755246177235306,"Control","PSMD13"
2.06345776682415e-07,0.487204011340115,1,1,0.00755246177235306,"Control","ALKBH2"
2.06375315741173e-07,1.01313161701601,0.7,0.15,0.00755354293144266,"Control","ERV3-1"
2.09384691839696e-07,-1.18954300533626,0.733,0.883,0.0076636891060247,"Control","RGS3"
2.1224592039358e-07,-0.516457646161414,1,1,0.00776841293232541,"Control","KIDINS220"
2.1224592039358e-07,-0.425972855327451,1,1,0.00776841293232541,"Control","B4GALT5"
2.1224592039358e-07,0.431748621968041,1,1,0.00776841293232541,"Control","SUMO3"
2.14430807234661e-07,1.07283384711117,0.95,0.6,0.00784838197559585,"Control","C21orf58"
2.1758966826628e-07,1.06374852310049,0.867,0.35,0.00796399944821412,"Control","ZBTB8B"
2.18308940545781e-07,0.396368374679444,1,1,0.00799032553291614,"Control","LSM6"
2.18308940545781e-07,-0.269319650210924,1,1,0.00799032553291614,"Control","CTNNA1"
2.18308940545781e-07,0.135969667726357,1,1,0.00799032553291614,"Control","RPL19"
2.18367504295145e-07,0.773484297894848,0.983,0.817,0.00799246902470659,"Control","HHIP-AS1"
2.30941018707402e-07,-0.582288767152243,1,1,0.00845267222570961,"Control","AL109807.1"
2.33814283420186e-07,-0.799389298486825,0.95,0.95,0.00855783658746223,"Control","VAT1L"
2.34095256687738e-07,-0.823210022482372,0.983,0.95,0.00856812049002789,"Control","TOM1L2"
2.36154767646984e-07,0.644188018885498,0.983,0.867,0.00864350065064725,"Control","PRTFDC1"
2.37473473433601e-07,-0.765591595809736,1,0.95,0.00869176660114324,"Control","MEGF11"
2.43209371093569e-07,0.845513093449505,0.983,0.717,0.00890170619139573,"Control","DDIAS"
2.44277943473201e-07,-0.508939782825212,1,0.983,0.00894081700906263,"Control","NPTN"
2.44277943473201e-07,-0.688438121613895,1,0.983,0.00894081700906263,"Control","TOM1"
2.44277943473201e-07,0.514718069293987,1,1,0.00894081700906263,"Control","KHSRP"
2.44832602412538e-07,1.02849517854735,0.45,0.033,0.00896111808090132,"Control","BNC2-AS1"
2.47905397923379e-07,1.16007745915782,0.7,0.2,0.0090735854693936,"Control","C4orf19"
2.50215568699851e-07,0.709530698891707,1,0.867,0.00915814002998325,"Control","SKP2"
2.50982405231482e-07,0.685432793695388,0.983,0.933,0.00918620701387746,"Control","CNTLN"
2.51174428765335e-07,0.631495356472369,1,0.95,0.00919323526724002,"Control","FAF1"
2.51210447191613e-07,0.59694740286688,1,0.967,0.00919455357766021,"Control","RNASEH1"
2.51222454317341e-07,0.234109629791712,1,1,0.00919499305046899,"Control","PCBP1"
2.51222454317341e-07,0.253038570472589,1,1,0.00919499305046899,"Control","PRELID1"
2.53266087118653e-07,1.08104046549094,0.867,0.5,0.00926979205462982,"Control","PTPRF"
2.53904759934075e-07,-1.07447757118564,0.85,0.933,0.00929316811834707,"Control","RPS6KA1"
2.58357492443713e-07,-0.329029630852873,1,1,0.00945614258093234,"Control","YPEL3"
2.60625890850245e-07,0.869819817931277,0.933,0.567,0.00953916823100983,"Control","BUD13"
2.6187319606768e-07,0.583362379850702,0.983,0.95,0.00958482084927316,"Control","RBM38"
2.64627404072458e-07,-0.884234803302129,0.933,0.933,0.00968562761645605,"Control","TACC2"
2.65245691868627e-07,0.706477304744446,1,0.9,0.00970825756808362,"Control","TUBGCP3"
2.65688083148292e-07,0.413400033382177,1,1,0.00972444953131062,"Control","MRPL23"
2.65688083148292e-07,0.358543100974388,1,1,0.00972444953131062,"Control","METRN"
2.7249323352305e-07,0.632280205305893,1,0.883,0.00997352484017716,"Control","NUP188"
2.73219378535441e-07,-0.213277915699818,1,1,0.0100001024737757,"Control","TBCB"
2.755870095134e-07,-1.36634113033394,0.583,0.85,0.0100867601351999,"Control","CACNA1E"
2.75826393905448e-07,1.01476366514034,0.65,0.15,0.0100955218433333,"Control","ERCC6L"
2.7984319498905e-07,-1.47707577186485,0.483,0.767,0.0102425407797942,"Control","MYLK"
2.80956660559992e-07,0.375517180551182,1,1,0.0102832947331563,"Control","DCAF7"
2.82711456491968e-07,1.08808719175114,0.883,0.45,0.0103475220190625,"Control","CHRNA5"
2.87475443838247e-07,1.19009185228616,0.833,0.467,0.0105218887199237,"Control","MT1E"
2.88905344138098e-07,0.235689427493136,1,1,0.0105742245007985,"Control","TOMM6"
2.97070980328326e-07,-0.360467987298572,1,1,0.0108730949509971,"Control","PSMF1"
2.97195095246756e-07,-0.885574226662826,0.85,0.95,0.0108776376811265,"Control","OLMALINC"
3.05459259584463e-07,-0.329942217528444,1,1,0.0111801143600509,"Control","MANF"
3.07326298801384e-07,1.1157044057826,0.483,0.05,0.0112484498624294,"Control","AC002407.1"
3.07359748535946e-07,1.12402045662195,0.583,0.1,0.0112496741561642,"Control","RBPMS2"
3.09592874469841e-07,0.614740040869656,0.983,0.95,0.0113314087984707,"Control","NUDT15"
3.09764097369769e-07,1.24247355128693,0.8,0.333,0.0113376757278309,"Control","LDLR"
3.09874354426134e-07,-0.931237480643255,0.867,0.933,0.0113417112463509,"Control","KRT15"
3.1407601508152e-07,0.528419059212051,1,0.983,0.0114954962279987,"Control","CHCHD3"
3.1407601508152e-07,-0.5464885348542,1,1,0.0114954962279987,"Control","TXNDC15"
3.18322286608904e-07,-0.919820491777622,0.983,0.95,0.0116509140121725,"Control","ETV5"
3.22927226116495e-07,-0.525833257785543,0.983,1,0.0118194594030898,"Control","SYVN1"
3.22927226116495e-07,0.475203181413461,1,1,0.0118194594030898,"Control","RPA2"
3.22927226116495e-07,-0.434681100707958,1,1,0.0118194594030898,"Control","DCTN4"
3.22927226116495e-07,-0.518677373116017,1,1,0.0118194594030898,"Control","PPP3CB"
3.29576997136607e-07,1.16176789894002,0.45,0.033,0.0120628476721969,"Control","AC010332.3"
3.32019021585445e-07,0.450554130045406,1,1,0.0121522282090489,"Control","NT5C"
3.41357683538446e-07,-0.240324692113319,1,1,0.0124940325751907,"Control","ATOX1"
3.41357683538446e-07,0.241537718314291,1,1,0.0124940325751907,"Control","TRMT112"
3.41357683538446e-07,-0.505792308830476,1,1,0.0124940325751907,"Control","SNAP25"
3.50949650814084e-07,-0.270574489255066,1,1,0.0128451081694463,"Control","KIF1B"
3.58020607757881e-07,1.01131484084226,0.633,0.133,0.0131039122645462,"Control","HAUS7"
3.60801522755122e-07,-0.484467775104113,1,1,0.0132056965343602,"Control","GADD45G"
3.60801522755122e-07,0.100891171941465,1,1,0.0132056965343602,"Control","UBB"
3.7092006300702e-07,-0.406887556656576,1,1,0.01357604522612,"Control","CDK6"
3.7092006300702e-07,0.481760206104765,1,1,0.01357604522612,"Control","CKLF"
3.7092006300702e-07,-0.473950659602136,1,1,0.01357604522612,"Control","SPIN3"
3.80693464028242e-07,-0.863954956801853,0.933,0.967,0.0139337614768977,"Control","GPCPD1"
3.81241446954897e-07,0.618592848498195,1,0.95,0.0139538181999962,"Control","MCUB"
3.91490692646184e-07,1.32383910924004,0.7,0.2,0.014328950841543,"Control","ZNF367"
3.91985047923649e-07,0.434773514432797,1,1,0.0143470447390535,"Control","PCIF1"
4.02945876774083e-07,-0.353653588922756,1,1,0.0147482220358082,"Control","ANKRD6"
4.02945876774083e-07,0.195669757323008,1,1,0.0147482220358082,"Control","PSMB1"
4.08142530950716e-07,-1.8070472375544,0.3,0.65,0.0149384247753271,"Control","SMIM32"
4.08517751014384e-07,-0.666842961652458,0.983,0.983,0.0149521582048775,"Control","TCTA"
4.14183049565356e-07,-0.549840200123379,0.967,1,0.0151595137971416,"Control","TMOD2"
4.14202150511759e-07,-0.258971355866382,1,1,0.0151602129108809,"Control","DDIT4"
4.18679600979661e-07,0.801669778225549,0.983,0.8,0.0153240920754566,"Control","APOM"
4.19266792114868e-07,-0.882320036662904,0.95,0.95,0.0153455838581963,"Control","CELF3"
4.21344220616737e-07,-1.51893561962716,0.55,0.75,0.0154216198187932,"Control","PDZRN4"
4.25741919635917e-07,-0.746953876236669,0.967,1,0.0155825800005942,"Control","SYT1"
4.25761514295506e-07,0.380399365309211,1,1,0.0155832971847298,"Control","ELOVL5"
4.25761514295506e-07,0.263087676137872,1,1,0.0155832971847298,"Control","PGAM1"
4.30024736063462e-07,-1.1495890175648,0.817,0.917,0.0157393353646588,"Control","SYT7"
4.31760237612302e-07,1.08894299046641,0.883,0.45,0.0158028564568479,"Control","KLF16"
4.37631802216432e-07,0.486702850860821,1,0.983,0.0160177615929236,"Control","SRSF4"
4.37631802216432e-07,-0.155133987895757,1,1,0.0160177615929236,"Control","CPE"
4.48667619659937e-07,0.659724148375137,0.967,0.917,0.0164216835471733,"Control","AMOTL1"
4.49800422797482e-07,0.574411120980842,1,0.967,0.0164631452748106,"Control","ZNF629"
4.4982104172636e-07,-0.304224190853046,1,1,0.0164638999482265,"Control","ARRB2"
4.4982104172636e-07,-0.577255118276033,1,1,0.0164638999482265,"Control","CRELD2"
4.50998389552016e-07,0.773853323658185,0.933,0.75,0.0165069920559933,"Control","RGS10"
4.51335711449682e-07,1.10803309756928,0.917,0.45,0.0165193383747698,"Control","SLCO2B1"
4.62337458163782e-07,-0.367801448764463,1,1,0.0169220133062526,"Control","YARS"
4.67223896838278e-07,0.814809852107202,0.933,0.767,0.0171008618481778,"Control","IRX1"
4.71084466695548e-07,0.999747925128975,0.617,0.117,0.0172421625655238,"Control","AC003681.1"
4.7155660652297e-07,1.1455844837965,0.717,0.217,0.0172594433553472,"Control","MYO3A"
4.75189479379337e-07,-0.333930270202518,1,1,0.0173924101347631,"Control","CCDC107"
4.91979625171213e-07,1.06342582523293,0.75,0.267,0.0180069462608916,"Control","ITM2A"
5.01935088573836e-07,-0.373621770801962,1,1,0.018371326176891,"Control","NRCAM"
5.01935088573836e-07,-0.377334070601955,1,1,0.018371326176891,"Control","GRB2"
5.04003853948446e-07,1.08492915720136,0.55,0.083,0.0184470450583671,"Control","MIR924HG"
5.12204304669713e-07,0.972854770962617,0.867,0.417,0.0187471897552162,"Control","PRR34-AS1"
5.13044029927689e-07,-0.935947481367485,0.917,0.933,0.0187779245393833,"Control","LIMCH1"
5.15846587878037e-07,-0.790472682999301,0.983,1,0.018880500962924,"Control","ACTL6B"
5.15846587878037e-07,-0.642608956901143,0.983,1,0.018880500962924,"Control","RITA1"
5.15846587878037e-07,-0.177839380074256,1,1,0.018880500962924,"Control","RPL35A"
5.15846587878037e-07,-0.619821938711409,1,1,0.018880500962924,"Control","FKBP2"
5.15846587878037e-07,0.188959282022239,1,1,0.018880500962924,"Control","NME2"
5.22704016033571e-07,-0.667514365284411,0.95,0.983,0.0191314896908447,"Control","GCAT"
5.26180705059308e-07,-0.848935522642705,0.867,0.967,0.0192587399858757,"Control","LINC02482"
5.30129524591385e-07,0.459476649038283,1,1,0.0194032707295693,"Control","TSEN15"
5.30129524591385e-07,-0.354882696035667,1,1,0.0194032707295693,"Control","RBM5"
5.30129524591385e-07,-0.396085484026114,1,1,0.0194032707295693,"Control","CDO1"
5.30129524591385e-07,-0.589862817352004,1,1,0.0194032707295693,"Control","MTURN"
5.43932203279648e-07,0.762877170023293,1,0.9,0.0199084625722384,"Control","FAM161A"
5.44793412134311e-07,-0.385158323473137,1,1,0.0199399836775279,"Control","UNC5A"
5.44793412134311e-07,0.397676725882661,1,1,0.0199399836775279,"Control","PPDPF"
5.59847996398162e-07,-0.469612612095584,1,0.983,0.0204909965161691,"Control","FAM219B"
5.71551329944695e-07,0.843345895948505,0.933,0.55,0.0209193502273058,"Control","IRX5"
5.79447872037906e-07,0.930927114005642,0.917,0.6,0.0212083715644594,"Control","REST"
5.82308224928297e-07,1.10048418134218,0.65,0.15,0.0213130633406006,"Control","SDC4"
5.88936688726818e-07,1.10348892031397,0.5,0.067,0.0215556717440903,"Control","TAF7L"
5.9114287746371e-07,0.571549485170954,1,0.967,0.0216364204580492,"Control","CCDC14"
5.91169433411191e-07,0.216328023763513,1,1,0.021637392432283,"Control","NME1"
6.0293343173205e-07,0.743522683404508,0.783,0.233,0.0220679665348248,"Control","AUNIP"
6.04196504000885e-07,0.804813937043636,1,0.85,0.0221141962429364,"Control","SFMBT1"
6.05383950806649e-07,1.09873363223568,0.35,0,0.0221576579834742,"Control","RIBC2"
6.07456989312659e-07,0.3453022165337,1,1,0.0222335332658326,"Control","FGD5-AS1"
6.07456989312659e-07,0.286595334552288,1,1,0.0222335332658326,"Control","PPP4C"
6.07456989312659e-07,-0.179783972783746,1,1,0.0222335332658326,"Control","RPL3"
6.10724841017616e-07,0.885511864147164,0.967,0.633,0.0223531399060858,"Control","PAXIP1"
6.11416218641661e-07,1.2529300233645,0.633,0.15,0.0223784450185034,"Control","CCDC18"
6.2417665959501e-07,-0.594473158334144,1,0.983,0.022845489917837,"Control","GLRX"
6.32419235051193e-07,-0.715406576860372,0.983,0.95,0.0231471764221087,"Control","ZSWIM8"
6.41339435590117e-07,-0.594177392610546,1,1,0.0234736646820339,"Control","BMT2"
6.41339435590117e-07,0.429347820798384,1,1,0.0234736646820339,"Control","AHCY"
6.58956575186152e-07,0.304040553347197,1,1,0.0241184696083883,"Control","KDELR2"
6.59300112944414e-07,0.935924446299,0.9,0.483,0.0241310434338785,"Control","C1QTNF2"
6.77039608945397e-07,-0.735467970925958,0.983,1,0.0247803267270105,"Control","STAT3"
6.77039608945397e-07,-0.381962119052383,1,1,0.0247803267270105,"Control","KIAA1191"
6.77039608945397e-07,0.549837094404387,1,1,0.0247803267270105,"Control","GGA2"
6.95600346353591e-07,-0.680459543886662,1,0.983,0.0254596682768878,"Control","PPP2R5B"
7.13391025439385e-07,-1.42562158145846,0.517,0.75,0.0261108249221069,"Control","NSG2"
7.14018144237386e-07,-0.802676809012145,0.95,0.967,0.0261337780972325,"Control","FBLL1"
7.14018144237386e-07,-0.840039158152784,0.967,0.95,0.0261337780972325,"Control","SERP2"
7.14650882203383e-07,0.437046593203725,1,0.983,0.026156936939526,"Control","CYP51A1"
7.33815156907244e-07,1.05793261038775,0.683,0.2,0.026858368557962,"Control","CHD1L"
7.34203603114576e-07,-0.492205674756411,1,1,0.0268725860775966,"Control","ZXDC"
7.50288086702759e-07,0.648131824768877,0.967,0.883,0.0274612942614077,"Control","AEN"
7.54271194193854e-07,-0.605898270119577,0.983,1,0.0276070799786893,"Control","ATP13A2"
7.54271194193854e-07,-0.634693532734761,1,0.983,0.0276070799786893,"Control","FMNL2"
7.74832541223908e-07,0.502023258685965,1,0.967,0.0283596458413363,"Control","CKAP2"
7.93789223595929e-07,1.02087015973452,0.683,0.167,0.0290534793728346,"Control","EYA2"
7.96003260674578e-07,-0.521308009649655,1,1,0.0291345153439502,"Control","ZCCHC17"
7.96003260674578e-07,0.28003389952435,1,1,0.0291345153439502,"Control","CCT2"
8.05979659294831e-07,1.2256096656958,0.633,0.15,0.0294996615098501,"Control","STOX1"
8.06743348469981e-07,-0.700731788752594,0.983,0.983,0.0295276132973498,"Control","GALNS"
8.09070107790985e-07,0.77500099593197,0.95,0.683,0.0296127750152578,"Control","PLP2"
8.12378942364664e-07,0.765582366257949,0.983,0.783,0.0297338816694891,"Control","ZFP36L2"
8.13440206663412e-07,0.878854180334825,0.733,0.2,0.0297727250040875,"Control","RPRML"
8.17694660669383e-07,0.554299348612347,1,0.983,0.0299284422751601,"Control","SRRM1"
8.17694660669383e-07,-0.75326539396117,0.983,1,0.0299284422751601,"Control","SNCA"
8.17694660669383e-07,0.497549216284754,1,1,0.0299284422751601,"Control","TKT"
8.17694660669383e-07,-0.54336811021108,1,1,0.0299284422751601,"Control","NEU1"
8.2781781399826e-07,1.13874655808218,0.383,0.017,0.0302989598101503,"Control","FSIP1"
8.39954794359497e-07,0.514958569556942,1,1,0.0307431854283519,"Control","ANKHD1"
8.60243336668002e-07,1.04478038381429,0.383,0.017,0.0314857663653855,"Control","AC015522.1"
8.62797944258936e-07,0.504057811539277,1,0.983,0.0315792675578213,"Control","SGF29"
8.62797944258936e-07,0.351877620148886,1,1,0.0315792675578213,"Control","RCC2"
8.86238734413477e-07,-0.514289237231539,1,1,0.0324372239182677,"Control","REXO2"
9.10292138116512e-07,-0.591372378887952,0.983,1,0.0333176025472024,"Control","OSTM1"
9.10292138116512e-07,-0.361628640541985,1,1,0.0333176025472024,"Control","TRAPPC3"
9.10292138116512e-07,-0.546215230113817,1,1,0.0333176025472024,"Control","CYSTM1"
9.10292138116512e-07,-0.447598253862478,1,1,0.0333176025472024,"Control","CAMKK1"
9.11154269235015e-07,-0.976155879480442,0.883,0.917,0.0333491574082708,"Control","LINC00599"
9.23432793485599e-07,-0.804992076274707,0.867,0.933,0.0337985636743664,"Control","TSPYL2"
9.25854616275691e-07,1.11883745646675,0.417,0.033,0.0338872048103066,"Control","FAM72C"
9.38432640059783e-07,1.14782674011772,0.583,0.133,0.0343475730588281,"Control","TLCD4"
9.60298473018188e-07,-0.389887618231853,1,0.983,0.0351478844109387,"Control","BRSK2"
9.76945741104372e-07,0.726585252477144,1,0.817,0.0357571910701611,"Control","KIAA1586"
9.86283168783771e-07,0.340085058963069,1,1,0.0360989502606548,"Control","TMEM14B"
9.99096705402346e-07,-0.755313420746473,0.95,0.983,0.0365679385144313,"Control","NMB"
1.00575929088437e-06,0.802385194891335,1,0.833,0.0368117958056588,"Control","MNS1"
1.01207085283256e-06,-0.626223518190552,0.95,0.967,0.0370428052845244,"Control","FBP2"
1.01294402383233e-06,0.234117585281257,1,1,0.037074764216287,"Control","BZW1"
1.01294402383233e-06,-0.436669107498276,1,1,0.037074764216287,"Control","SLC7A5"
1.01294402383233e-06,-0.386549026272901,1,1,0.037074764216287,"Control","DNM2"
1.01294402383233e-06,0.267036972205907,1,1,0.037074764216287,"Control","XRN2"
1.0241665442406e-06,-0.912528229834361,0.7,0.817,0.0374855196857501,"Control","SLC17A6"
1.04011884854781e-06,-0.671786046500195,0.983,0.967,0.0380693899756983,"Control","PNPO"
1.04025311914063e-06,-0.622223707576548,1,0.967,0.0380743044136662,"Control","RSRP1"
1.0402978792458e-06,0.444036881038539,1,0.983,0.0380759426782754,"Control","FMR1"
1.0402978792458e-06,-0.225458322725638,1,1,0.0380759426782754,"Control","NDUFB8"
1.0402978792458e-06,0.282844594101859,1,1,0.0380759426782754,"Control","TALDO1"
1.0402978792458e-06,0.410988281489346,1,1,0.0380759426782754,"Control","SEPTIN9"
1.05530982657634e-06,0.755339595272895,0.967,0.833,0.0386253949625206,"Control","TYMP"
1.06261877213832e-06,1.06141239527375,0.533,0.083,0.0388929096790346,"Control","ID1"
1.06836197518191e-06,-0.522074345249052,1,1,0.0391031166536332,"Control","TRAK2"
1.06836197518191e-06,0.290627520402243,1,1,0.0391031166536332,"Control","MRPL14"
1.06836197518191e-06,-0.371043000077731,1,1,0.0391031166536332,"Control","MAPK8IP3"
1.09715395979855e-06,-0.471782455351642,1,1,0.0401569320825867,"Control","GABRB3"
1.09715395979855e-06,-0.421700194562237,1,1,0.0401569320825867,"Control","PIP5K1C"
1.09773492388249e-06,0.899373345171905,0.533,0.083,0.0401781959490229,"Control","CFAP299"
1.1266918983642e-06,0.465984049306093,1,1,0.0412380501720281,"Control","RAD23A"
1.15526741899344e-06,0.608785140050526,0.967,0.933,0.0422839428025789,"Control","FN3KRP"
1.15699428255825e-06,0.336275410845176,1,1,0.0423471477359144,"Control","ANAPC5"
1.15699428255825e-06,-0.416527716054635,1,1,0.0423471477359144,"Control","OAZ2"
1.17082154883673e-06,-1.14890710287868,0.633,0.783,0.0428532395089731,"Control","SAMD4A"
1.18808003996454e-06,0.349373682774295,1,1,0.0434849175427422,"Control","EIF3D"
1.20387150891362e-06,-0.539825907262723,0.983,0.983,0.0440629010977473,"Control","SIRT2"
1.21376098078404e-06,0.705024217686466,0.983,0.867,0.0444248656576768,"Control","CENPS"
1.2199685437621e-06,0.333718322416679,1,1,0.0446520686702365,"Control","TEAD2"
1.25246715967419e-06,0.622877136902294,1,0.95,0.0458415505112351,"Control","NFATC2IP"
1.25262650404578e-06,-0.564688479460322,0.967,1,0.0458473826745797,"Control","BSDC1"
1.25267962261646e-06,-0.225492327998496,1,1,0.0458493268673852,"Control","RPS4Y1"
1.26429369268424e-06,1.14336340970386,0.783,0.333,0.0462744134459357,"Control","TBC1D31"
1.28106544895166e-06,-1.64977198179176,0.15,0.517,0.0468882764970799,"Control","KY"
1.2862335707758e-06,-0.239352685650732,1,1,0.047077434923965,"Control","SH3GL2"
1.2988031781357e-06,0.805692348202943,0.95,0.717,0.0475374951229449,"Control","WWOX"
1.31870048236091e-06,0.614833389112232,1,0.9,0.0482657563548915,"Control","STAG1"
1.32059539121848e-06,0.550835714344621,1,0.967,0.0483351119139875,"Control","KRR1"
1.32193344527079e-06,1.09835847174146,0.833,0.367,0.0483840860303561,"Control","AL133325.3"
1.3396941710644e-06,-0.918616837394976,0.9,0.9,0.0490341463551281,"Control","PLP1"
1.35595364195433e-06,-0.528285583698133,0.983,1,0.0496292592491705,"Control","RRAGC"
1.35748545757547e-06,0.775726077959766,0.983,0.817,0.0496853252327197,"Control","TDP1"
1.37118037729834e-06,1.00053607721741,0.883,0.5,0.0501865729894966,"Control","CORT"
1.39216277518929e-06,-0.567059771116965,1,0.983,0.0509545497347032,"Control","SEMA6C"
1.39216277518929e-06,-0.482864176385306,1,1,0.0509545497347032,"Control","TAGLN3"
1.39216277518929e-06,-0.288942888438223,1,1,0.0509545497347032,"Control","DPYSL4"
1.42810168472226e-06,0.669774106398836,1,0.917,0.0522699497625194,"Control","DDX55"
1.42930081984782e-06,0.257928230224901,1,1,0.05231383930725,"Control","SNRPC"
1.42930081984782e-06,0.477873156065493,1,1,0.05231383930725,"Control","EXOSC3"
1.44761830710606e-06,-0.726978220818334,0.95,0.983,0.0529842776583889,"Control","ZNF493"
1.45392424007219e-06,-0.919348379973581,0.85,0.967,0.0532150811108821,"Control","PLOD1"
1.46739055696698e-06,0.523655517782915,1,0.983,0.0537079617755486,"Control","SSX2IP"
1.46739055696698e-06,0.505378974790601,1,1,0.0537079617755486,"Control","MEPCE"
1.46739055696698e-06,0.396565625314026,1,1,0.0537079617755486,"Control","CDKN1B"
1.50620351451867e-06,-0.614803499591954,0.967,0.983,0.0551285548348977,"Control","FBXO31"
1.50639234902343e-06,0.468237739871327,1,0.967,0.0551354663666064,"Control","MRPL17"
1.50645529826054e-06,-0.287431431754488,1,1,0.055137770371634,"Control","NARS"
1.51722185263863e-06,1.06326202563783,0.817,0.367,0.0555318370284266,"Control","AL359764.1"
1.54587412413991e-06,0.609703640417406,1,0.933,0.0565805388176448,"Control","CLGN"
1.54651889775923e-06,0.529927712327586,1,0.983,0.0566041381768855,"Control","MT1F"
1.54651889775923e-06,0.460663094559347,1,1,0.0566041381768855,"Control","PARP2"
1.54651889775923e-06,-0.316989346129864,1,1,0.0566041381768855,"Control","CDIPT"
1.54651889775923e-06,-0.45494218612628,1,1,0.0566041381768855,"Control","NDRG3"
1.5570520185335e-06,1.00811278297749,0.6,0.133,0.0569896609303447,"Control","DZIP1L"
