"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.73775989247731e-22,-4.18145810042078,0.283,1,1.73406749824562e-17,"Control","KISS1"
2.97304581373438e-21,2.70008572842758,1,0.683,1.08816449828492e-16,"Control","CDC20"
3.55657097498477e-21,-2.2236391652045,0.983,1,1.30174054255418e-16,"Control","SIL1"
3.55657097498477e-21,2.07381186940368,1,0.983,1.30174054255418e-16,"Control","FOXM1"
3.55657097498477e-21,-2.30684350099142,0.983,1,1.30174054255418e-16,"Control","AC025154.2"
3.55657097498477e-21,1.08973882028212,1,1,1.30174054255418e-16,"Control","HMGN2"
3.55657097498477e-21,1.11234306940841,1,1,1.30174054255418e-16,"Control","NASP"
3.55657097498477e-21,0.553061708344196,1,1,1.30174054255418e-16,"Control","H3F3A"
3.55657097498477e-21,0.614955809704371,1,1,1.30174054255418e-16,"Control","PTMA"
3.55657097498477e-21,1.74832971070561,1,1,1.30174054255418e-16,"Control","SMC4"
3.55657097498477e-21,1.23331399614403,1,1,1.30174054255418e-16,"Control","H2AFZ"
3.55657097498477e-21,2.27009653024832,1,1,1.30174054255418e-16,"Control","HMGB2"
3.55657097498477e-21,-0.82254519453012,1,1,1.30174054255418e-16,"Control","MAP1B"
3.55657097498477e-21,2.02075363143559,1,1,1.30174054255418e-16,"Control","PTTG1"
3.55657097498477e-21,0.818896165843891,1,1,1.30174054255418e-16,"Control","HNRNPA2B1"
3.55657097498477e-21,0.52574282800874,1,1,1.30174054255418e-16,"Control","PPIA"
3.55657097498477e-21,-0.881436257027004,1,1,1.30174054255418e-16,"Control","TSPAN4"
3.55657097498477e-21,1.33373179782761,1,1,1.30174054255418e-16,"Control","TUBA1B"
3.55657097498477e-21,1.22036171712464,1,1,1.30174054255418e-16,"Control","HMGB1"
3.55657097498477e-21,2.17534418401054,1,1,1.30174054255418e-16,"Control","TOP2A"
3.55657097498477e-21,2.05459855760259,1,1,1.30174054255418e-16,"Control","TYMS"
3.55657097498477e-21,0.709787940661611,1,1,1.30174054255418e-16,"Control","CIRBP"
3.55657097498477e-21,-1.06265934149094,1,1,1.30174054255418e-16,"Control","NNAT"
3.55657097498477e-21,1.10433993838237,1,1,1.30174054255418e-16,"Control","HMGB3"
3.6904848411248e-21,2.83743812760457,1,0.867,1.35075435670009e-16,"Control","UHRF1"
3.73930640816841e-21,0.83595516921046,1,1,1.36862353845372e-16,"Control","FUS"
3.73930640816841e-21,2.46456301739638,1,1,1.36862353845372e-16,"Control","UBE2C"
3.75935633386851e-21,2.42625454585996,1,0.8,1.37596201175921e-16,"Control","PBK"
3.93132356514348e-21,2.01694714164678,1,0.983,1.43890373807816e-16,"Control","NUSAP1"
3.93132356514348e-21,1.06173840138126,1,1,1.43890373807816e-16,"Control","H1FX"
3.93132356514348e-21,-1.14519532896756,1,1,1.43890373807816e-16,"Control","SNCB"
3.93132356514348e-21,1.74425438188953,1,1,1.43890373807816e-16,"Control","VIM"
4.12020682207479e-21,2.30200695779913,1,0.917,1.5080368989476e-16,"Control","E2F1"
4.13308833636544e-21,2.03830692559259,1,0.983,1.51275166199311e-16,"Control","ZWINT"
4.13308833636544e-21,1.00863984867691,1,1,1.51275166199311e-16,"Control","FABP5"
4.13308833636544e-21,-0.452580319913718,1,1,1.51275166199311e-16,"Control","TUBA1A"
4.13308833636544e-21,-1.84750122323238,1,1,1.51275166199311e-16,"Control","AQP5"
4.13308833636544e-21,-1.32651474350953,1,1,1.51275166199311e-16,"Control","NDRG4"
4.13308833636544e-21,-0.80172321146239,1,1,1.51275166199311e-16,"Control","ALDOC"
4.34508971220522e-21,-0.91469160878679,1,1,1.59034628556423e-16,"Control","CXCR4"
4.34508971220522e-21,1.66134223939743,1,1,1.59034628556423e-16,"Control","PCNA"
4.56499648933005e-21,2.32027053695542,1,0.95,1.67083436505969e-16,"Control","CCNB2"
4.56784091382928e-21,2.02572671516308,1,0.983,1.67187545287065e-16,"Control","CDK1"
4.56784091382928e-21,-1.66282419870713,1,1,1.67187545287065e-16,"Control","ELN"
4.56784091382928e-21,-1.45251734993452,1,1,1.67187545287065e-16,"Control","STMN4"
4.56784091382928e-21,-0.94704714364559,1,1,1.67187545287065e-16,"Control","SESN3"
4.80188057871637e-21,0.717088820266996,1,1,1.75753631061598e-16,"Control","HNRNPA1"
5.04777400341722e-21,2.04373885641902,1,0.983,1.84753576299074e-16,"Control","BIRC5"
5.04777400341722e-21,0.781968463628437,1,1,1.84753576299074e-16,"Control","CENPV"
5.30529095431525e-21,0.555030542346354,1,1,1.94178954218893e-16,"Control","TUBB"
5.30611444628082e-21,0.336303367544278,1,1,1.94209094848324e-16,"Control","RPL4"
5.86174963079189e-21,-1.60825811589587,0.967,1,2.14545898236614e-16,"Control","PDXK"
5.86265748799017e-21,0.900980941048093,1,1,2.14579126717928e-16,"Control","SRSF2"
6.14316201913232e-21,2.07442740557459,1,0.917,2.24845873062262e-16,"Control","CDKN3"
6.16219903464676e-21,-0.720392212404882,1,1,2.25542646867106e-16,"Control","CCND2"
6.42105325626481e-21,2.33260112047724,1,0.883,2.35016970232548e-16,"Control","MYBL2"
6.47686856789618e-21,-1.20307538379215,1,1,2.37059866453568e-16,"Control","NHLH1"
6.47686856789618e-21,0.979943324549639,1,1,2.37059866453568e-16,"Control","HSPB1"
6.47686856789618e-21,-1.51837464293375,1,1,2.37059866453568e-16,"Control","CHGA"
6.80742100232683e-21,-1.15472710694062,1,1,2.49158416106164e-16,"Control","GNG3"
6.80742100232683e-21,-1.04316752209352,1,1,2.49158416106164e-16,"Control","PMEL"
7.89763246204508e-21,-2.21707658811018,0.95,1,2.89061245743312e-16,"Control","MEG3"
7.90249391343446e-21,-1.01916337668619,1,1,2.89239179725615e-16,"Control","DPYSL3"
7.90249391343446e-21,-1.61130397705171,1,1,2.89239179725615e-16,"Control","GPD1"
7.90249391343446e-21,1.87721926188664,1,1,2.89239179725615e-16,"Control","MT2A"
8.00734717764807e-21,2.1792431653545,1,0.75,2.93076914049097e-16,"Control","MXD3"
8.30489892056976e-21,-1.39439811689532,1,1,3.03967605391774e-16,"Control","SCN3B"
8.72621747099241e-21,1.60261062360938,1,0.967,3.19388285655793e-16,"Control","CCNB1"
8.72755704355142e-21,0.93086805653415,1,1,3.19437315351026e-16,"Control","HNRNPD"
8.72755704355142e-21,-0.766885841980338,1,1,3.19437315351026e-16,"Control","PCSK1N"
9.63771054987895e-21,-0.611691770602474,1,1,3.52749843836119e-16,"Control","TUBB3"
1.00732815215528e-20,2.31829892089399,1,0.9,3.68692176970353e-16,"Control","MKI67"
1.01273709328847e-20,-1.09305375671197,1,1,3.70671903514513e-16,"Control","STMN2"
1.06416193408978e-20,0.488259285438449,1,1,3.894939094962e-16,"Control","NPM1"
1.09034044380104e-20,2.06308125193165,1,0.833,3.99075505835619e-16,"Control","PLK1"
1.11816755702264e-20,-0.938642000290243,1,1,4.09260507545856e-16,"Control","PIK3R3"
1.11816755702264e-20,1.01273364889401,1,1,4.09260507545856e-16,"Control","NUCKS1"
1.11816755702264e-20,0.941864585475258,1,1,4.09260507545856e-16,"Control","HNRNPDL"
1.11816755702264e-20,1.07813297845508,1,1,4.09260507545856e-16,"Control","RANBP1"
1.17488191757105e-20,1.46322333075784,1,1,4.30018530650181e-16,"Control","CENPF"
1.17488191757105e-20,1.47531085111852,1,1,4.30018530650181e-16,"Control","GINS2"
1.17488191757105e-20,-0.38909173585954,1,1,4.30018530650181e-16,"Control","FTL"
1.23368739447258e-20,2.0171072185692,1,0.95,4.51541923250907e-16,"Control","RRM2"
1.23425123465651e-20,1.6849875865389,1,0.967,4.51748294396629e-16,"Control","MCM2"
1.23443923604705e-20,1.18149734337163,1,1,4.51817104785582e-16,"Control","TMPO"
1.3288903179703e-20,-2.52065961978913,0.833,1,4.8638714528031e-16,"Control","SYNPR"
1.36265278317352e-20,-1.30687715533984,0.983,1,4.98744545169339e-16,"Control","NPTXR"
1.43161157429364e-20,0.544655369823523,1,1,5.23984152307216e-16,"Control","HNRNPH1"
1.43161157429364e-20,0.814477645360966,1,1,5.23984152307216e-16,"Control","PSIP1"
1.50401912872374e-20,1.17357534899812,1,1,5.50486041304176e-16,"Control","DEK"
1.58004583140323e-20,-0.362188974563692,1,1,5.78312574751896e-16,"Control","RPL34"
1.65987037924331e-20,1.35456341609191,1,1,6.07529157506843e-16,"Control","MCM3"
1.74394384390223e-20,2.52416396273566,1,0.583,6.38300886306657e-16,"Control","KIF2C"
1.82201877357734e-20,1.79750755404343,1,0.9,6.66877091317041e-16,"Control","CENPU"
1.88953627755575e-20,2.10245205354806,1,0.85,6.91589172948181e-16,"Control","PIMREG"
1.92405128056282e-20,0.948546998718689,1,1,7.04222009198798e-16,"Control","PHGDH"
2.22973170086293e-20,1.36894919133538,1,1,8.1610409983284e-16,"Control","HMGA1"
2.34158038825364e-20,-1.96678686846022,0.967,1,8.57041837904716e-16,"Control","ASIC1"
2.34193190787391e-20,0.783668116693138,1,1,8.5717049760093e-16,"Control","SRSF7"
2.45971101510385e-20,0.737623379236595,1,1,9.0027882863816e-16,"Control","SLC25A5"
2.49461154776675e-20,2.10965719248428,1,0.65,9.13052772598109e-16,"Control","CENPA"
2.58334301480372e-20,-0.454239944687933,1,1,9.45529376848311e-16,"Control","CD24"
2.99185279302314e-20,1.61314934711155,1,0.967,1.0950480407744e-15,"Control","PCLAF"
2.99229941382844e-20,0.986401379933566,1,1,1.09521150845535e-15,"Control","DUT"
3.14235832712952e-20,0.403696834444931,1,1,1.15013457131268e-15,"Control","RHEB"
3.46514592614615e-20,0.750638837145629,1,1,1.26827806042875e-15,"Control","PTBP1"
3.46514592614615e-20,0.75284515446474,1,1,1.26827806042875e-15,"Control","EWSR1"
3.62945247298658e-20,2.0027806622562,1,0.667,1.32841589963782e-15,"Control","KIFC1"
3.63861991005084e-20,1.50132448610391,1,1,1.33177127327771e-15,"Control","MCM5"
4.21222140296414e-20,1.40590573941067,1,0.983,1.5417151556989e-15,"Control","MCM6"
4.4226139074034e-20,0.621357551011961,1,1,1.61872091624872e-15,"Control","NME4"
4.4226139074034e-20,0.894067751532344,1,1,1.61872091624872e-15,"Control","SNRPB"
4.62883480065027e-20,2.23857030547386,1,0.733,1.694199825386e-15,"Control","CDT1"
5.02443954096809e-20,2.05524829840405,1,0.767,1.83899511638973e-15,"Control","AURKB"
5.11813280634544e-20,-0.903231393105454,1,1,1.8732877884505e-15,"Control","CRMP1"
5.37002426105209e-20,1.3220095339732,1,0.95,1.96548257978768e-15,"Control","RACGAP1"
5.37318833989532e-20,-0.779714530637286,1,1,1.96664066428509e-15,"Control","NCAM1"
5.37318833989532e-20,0.445775584298448,1,1,1.96664066428509e-15,"Control","RAN"
6.52522978378177e-20,-1.18604727479947,1,1,2.38829935316197e-15,"Control","TSPAN17"
6.52522978378177e-20,0.745277477342955,1,1,2.38829935316197e-15,"Control","SNRPD1"
6.84947320157651e-20,-0.862002738620919,1,1,2.50697568650902e-15,"Control","RHOB"
6.84947320157651e-20,-0.859442135881244,1,1,2.50697568650902e-15,"Control","GAP43"
7.54647961587898e-20,0.559790101058657,1,1,2.76208700420786e-15,"Control","HNRNPU"
7.54647961587898e-20,-0.445848545775421,1,1,2.76208700420786e-15,"Control","RPL37A"
7.88046602026334e-20,1.711686843979,1,0.9,2.88432936807658e-15,"Control","SPAG5"
7.92082238749508e-20,-1.14127465939599,1,1,2.89910020204708e-15,"Control","IGFBP5"
8.30866223723472e-20,1.560602227132,1,0.95,3.04105346545028e-15,"Control","TPX2"
8.31350796526169e-20,1.48056326161913,1,1,3.04282705036543e-15,"Control","UBE2T"
8.31350796526169e-20,-0.628471515956322,1,1,3.04282705036543e-15,"Control","PSAP"
9.15749971458571e-20,0.704063077290805,1,1,3.35173647053552e-15,"Control","RBM3"
9.58905130874341e-20,2.13545656248293,1,0.733,3.50968866951318e-15,"Control","CDCA3"
9.61070990458381e-20,0.583999644514616,1,1,3.51761593217672e-15,"Control","TRIM28"
1.16392070184813e-19,1.74163998594001,1,0.933,4.26006616083435e-15,"Control","H2AFX"
1.16560499392249e-19,0.402590991238724,1,1,4.26623083825571e-15,"Control","SNRPG"
1.22312491002426e-19,0.545627339087803,1,1,4.4767594831798e-15,"Control","NCL"
1.41305178307604e-19,0.73347977733465,1,1,5.17191083123662e-15,"Control","IGHG4"
1.48262110238866e-19,0.863387418302563,1,1,5.42654149685272e-15,"Control","MCM7"
1.55557318955886e-19,1.33386607058032,1,0.983,5.69355343110439e-15,"Control","GMNN"
1.55557318955886e-19,0.651497243902082,1,1,5.69355343110439e-15,"Control","H2AFY"
1.55557318955886e-19,0.624824661804854,1,1,5.69355343110439e-15,"Control","HNRNPAB"
1.55557318955886e-19,0.640009693211408,1,1,5.69355343110439e-15,"Control","UBE2S"
1.71228286920484e-19,0.8593283256186,1,1,6.26712652957663e-15,"Control","HNRNPF"
1.71228286920484e-19,0.625839021168786,1,1,6.26712652957663e-15,"Control","GSTP1"
1.79613157740584e-19,-1.61583457738749,0.967,1,6.5740211864631e-15,"Control","ATP2A3"
1.79638864869001e-19,-1.11867695634732,1,1,6.57496209307029e-15,"Control","AKAP1"
1.79638864869001e-19,-0.818130335956306,1,1,6.57496209307029e-15,"Control","CLIP3"
1.88702548828938e-19,2.19417603113769,1,0.667,6.90670198968795e-15,"Control","CDCA7"
2.05022351504341e-19,-2.95174828706994,0.583,0.983,7.50402308741038e-15,"Control","CCND1"
2.07279308106856e-19,1.38790542308895,1,0.95,7.58662995601905e-15,"Control","CENPW"
2.0739759306583e-19,0.636571206898602,1,1,7.59095930380246e-15,"Control","NT5DC2"
2.17561074592403e-19,-0.390914736363205,1,1,7.96295289115653e-15,"Control","DBI"
2.17561074592403e-19,1.20025781113759,1,1,7.96295289115653e-15,"Control","TMEM106C"
2.28216400986905e-19,-0.937648028469483,1,1,8.35294849252172e-15,"Control","SEPTIN4"
2.39387066532361e-19,-0.583166205396189,1,1,8.76180602215093e-15,"Control","CRYAB"
2.55139443824521e-19,1.93355388787816,1,0.75,9.33835878342131e-15,"Control","ARHGAP11A"
2.63373979704065e-19,-1.33200727474488,1,1,9.63975103114848e-15,"Control","TSPAN9"
2.63373979704065e-19,-0.849627510440609,1,1,9.63975103114848e-15,"Control","ATP6AP1"
2.65295223439246e-19,2.11538216826277,1,0.6,9.71007047309986e-15,"Control","NUF2"
2.89732855272737e-19,0.675210948941961,1,1,1.06045122358375e-14,"Control","GNG5"
2.89732855272737e-19,1.07688621317164,1,1,1.06045122358375e-14,"Control","ANP32E"
3.02715267241595e-19,1.8113188595356,1,0.783,1.10796814963096e-14,"Control","FANCI"
3.03873234153697e-19,1.02660012568226,1,1,1.11220642432595e-14,"Control","FEN1"
3.20598476793188e-19,2.06603468239875,1,0.7,1.17342248491075e-14,"Control","ASPM"
3.33289571533374e-19,1.69437463417268,1,0.917,1.2198731607693e-14,"Control","CENPM"
3.34230728710679e-19,-0.948607411268759,1,1,1.22331789015396e-14,"Control","RELN"
3.50514188139365e-19,1.03956758142801,1,1,1.28291698000889e-14,"Control","TUBB4B"
3.67580956412087e-19,-0.481520534016939,1,1,1.34538305856388e-14,"Control","COMMD6"
3.85468221497623e-19,-0.580432615358317,1,1,1.41085223750345e-14,"Control","C4orf48"
3.85468221497623e-19,-0.927184005955229,1,1,1.41085223750345e-14,"Control","MXD4"
3.88297721108957e-19,1.82114370426122,1,0.8,1.42120848903089e-14,"Control","KIF11"
4.23861782114783e-19,0.551574656792612,1,1,1.55137650871832e-14,"Control","H2AFV"
4.23861782114783e-19,-0.325687429639926,1,1,1.55137650871832e-14,"Control","ATP5MD"
4.23861782114783e-19,-0.617318193541225,1,1,1.55137650871832e-14,"Control","SEZ6L"
5.12334650435245e-19,-1.26193459311337,0.983,1,1.87519605405804e-14,"Control","HRK"
5.37163552223979e-19,0.451709074785021,1,1,1.96607231749498e-14,"Control","SUMO2"
5.61614643404069e-19,1.52734603598725,1,0.917,2.05556575632323e-14,"Control","NCAPG"
6.19004805193869e-19,-0.643023015638629,1,1,2.26561948749008e-14,"Control","MLLT11"
6.19004805193869e-19,0.59718026409962,1,1,2.26561948749008e-14,"Control","ILF3"
6.48842509615468e-19,1.58462253961485,1,0.967,2.37482846944357e-14,"Control","MAD2L1"
7.81129365804999e-19,1.80615531121423,1,0.783,2.85901159178288e-14,"Control","CENPN"
7.83616130523029e-19,-0.837007894564976,1,1,2.86811339932734e-14,"Control","HS6ST1"
8.2093772274517e-19,1.34496726728355,1,0.95,3.0047141590196e-14,"Control","HELLS"
8.21390677114301e-19,-1.85564700101352,0.983,1,3.00637201730605e-14,"Control","FNDC5"
8.21390677114301e-19,-0.521296055778262,1,1,3.00637201730605e-14,"Control","RTN1"
8.21390677114301e-19,0.478830392434266,1,1,3.00637201730605e-14,"Control","HMGN1"
8.60962724772313e-19,-0.983936806210637,1,1,3.15120966893914e-14,"Control","DRAXIN"
9.45840798732108e-19,0.968528777615805,1,1,3.46187190743939e-14,"Control","NSD2"
9.45840798732108e-19,0.926321013236912,1,1,3.46187190743939e-14,"Control","KPNA2"
9.91327509064539e-19,-1.15661881674732,1,1,3.62835781592712e-14,"Control","SEZ6L2"
9.91327509064539e-19,0.632328762218919,1,1,3.62835781592712e-14,"Control","RBMX"
1.0375500305301e-18,1.4392331379612,1,0.933,3.79753686674323e-14,"Control","LMNB1"
1.14115220421439e-18,0.90895868474573,1,1,4.1767311826451e-14,"Control","RAD21"
1.19244407850084e-18,1.84913335138205,1,0.783,4.36446457172092e-14,"Control","PRC1"
1.19590147939112e-18,-0.817070574597298,1,1,4.37711900471944e-14,"Control","FSCN1"
1.19590147939112e-18,-1.14666543981726,1,1,4.37711900471944e-14,"Control","INA"
1.25324335907254e-18,0.944154241984074,1,0.983,4.58699601854142e-14,"Control","SMC3"
1.31329895935619e-18,-0.526038460768451,1,1,4.80680552113958e-14,"Control","SFRP1"
1.31895132897151e-18,2.49087499241627,0.967,0.267,4.82749375916862e-14,"Control","FOXN4"
1.41007416232899e-18,-2.3720840656828,0.75,0.983,5.16101244154033e-14,"Control","PITPNM3"
1.44206393334798e-18,-0.321453583021573,1,1,5.27809820244695e-14,"Control","RPL29"
1.47238222362909e-18,2.27375079787555,1,0.55,5.38906617670483e-14,"Control","TROAP"
1.58328154386318e-18,-1.68414645330043,0.983,1,5.79496877869362e-14,"Control","DCT"
1.58328154386318e-18,0.653258257971021,1,1,5.79496877869362e-14,"Control","CRNDE"
1.6589268505665e-18,0.337772068446819,1,1,6.07183816575845e-14,"Control","H3F3B"
1.6589268505665e-18,-1.07375863681236,1,1,6.07183816575845e-14,"Control","CHGB"
1.73813899874058e-18,-1.24416719840299,1,1,6.36176254929041e-14,"Control","CAMK2N1"
1.73813899874058e-18,-0.689276186907775,1,1,6.36176254929041e-14,"Control","SYT11"
1.73813899874058e-18,0.659788115193416,1,1,6.36176254929041e-14,"Control","ODC1"
1.73813899874058e-18,-0.40544974458319,1,1,6.36176254929041e-14,"Control","EEF1G"
1.82108388774376e-18,-0.455189231764881,1,1,6.66534913753093e-14,"Control","VCP"
1.82108388774376e-18,0.413659668616093,1,1,6.66534913753093e-14,"Control","TOMM5"
1.82108388774376e-18,-1.11820894256011,1,1,6.66534913753093e-14,"Control","TSC22D3"
1.90301173248655e-18,1.75334075642416,1,0.783,6.96521324207404e-14,"Control","MELK"
1.90793502416283e-18,0.823113218234275,1,1,6.98323298193837e-14,"Control","KIF22"
1.99887386550474e-18,0.71100744129347,1,1,7.3160782351339e-14,"Control","HNRNPR"
2.08772184477679e-18,2.15577192127605,1,0.5,7.64127072406754e-14,"Control","CALML4"
2.09409017917705e-18,0.266090885543934,1,1,7.66457946480594e-14,"Control","MARCKSL1"
2.12975824059062e-18,1.64748660021313,1,0.817,7.79512813638571e-14,"Control","SPC25"
2.54159045334169e-18,2.05174528067931,1,0.467,9.30247521827591e-14,"Control","CDCA8"
3.03563698336265e-18,-0.27529794936956,1,1,1.11107349228056e-13,"Control","RPS4X"
3.17946069990387e-18,0.695457448742421,1,1,1.16371441077182e-13,"Control","SSRP1"
3.4875886933518e-18,0.629402631744322,1,1,1.27649233765369e-13,"Control","SIVA1"
3.4875886933518e-18,-0.31551116731104,1,1,1.27649233765369e-13,"Control","RPS15A"
3.59869547124271e-18,2.08603194419451,0.983,0.5,1.31715852942954e-13,"Control","BUB1B"
3.65252700176318e-18,-0.309410995473987,1,1,1.33686140791534e-13,"Control","GABARAP"
3.81502840975104e-18,1.28679574463097,1,0.917,1.39633854825298e-13,"Control","POLE"
4.00584677050938e-18,0.535882877546222,1,1,1.46617997647414e-13,"Control","CBX3"
4.14216599252304e-18,1.96416574367771,1,0.683,1.51607417492336e-13,"Control","DLGAP5"
4.20422864593125e-18,1.69185745998435,1,0.733,1.5387897266973e-13,"Control","TACC3"
4.39054464882817e-18,-1.71257939680967,0.95,1,1.6069832469176e-13,"Control","SELENBP1"
4.39286608471348e-18,-0.785898156051372,1,1,1.60783291566598e-13,"Control","APC2"
4.59999177608263e-18,-0.99824641104658,0.983,1,1.683642989964e-13,"Control","MMP24OS"
5.0369532416165e-18,-1.59607123387747,0.933,1,1.84357525596406e-13,"Control","MFAP2"
5.04093440288045e-18,1.21617517780357,1,0.95,1.84503240079827e-13,"Control","CKS1B"
5.04292610149055e-18,-1.58299455278184,0.967,1,1.84576138240655e-13,"Control","CLSTN2"
5.62028379250387e-18,2.1487940666575,0.983,0.533,2.05708007089434e-13,"Control","NCAPH"
5.78928956724673e-18,0.562707386676054,1,1,2.11893787450797e-13,"Control","MZT2B"
6.34585071772797e-18,1.17570475111197,1,1,2.32264482119561e-13,"Control","WDR34"
6.34585071772797e-18,-0.477486046561149,1,1,2.32264482119561e-13,"Control","UQCR11"
6.52328842404506e-18,1.828246934813,1,0.65,2.38758879608473e-13,"Control","TCF19"
6.64361440823105e-18,0.379386152698407,1,1,2.43162930955665e-13,"Control","RBP1"
6.70579681982567e-18,1.85931540758828,1,0.667,2.45438869402439e-13,"Control","HJURP"
7.26899772023669e-18,2.59393785545319,0.95,0.35,2.66052585558383e-13,"Control","NEK2"
7.28111864696499e-18,0.924228137158969,1,1,2.66496223597566e-13,"Control","PAICS"
7.28111864696499e-18,0.517293347101424,1,1,2.66496223597566e-13,"Control","PFN1"
7.94267386382653e-18,-1.73406783000262,0.9,1,2.90709806089915e-13,"Control","ANGPTL7"
8.31427926629364e-18,1.56788124683849,1,0.9,3.04310935425614e-13,"Control","CDCA5"
8.74266254683896e-18,1.09839691909819,1,1,3.19990191876853e-13,"Control","LMNB2"
9.15114807465912e-18,-0.860984528900879,1,1,3.34941170680598e-13,"Control","CXXC5"
9.57845881557786e-18,0.477897173526922,1,1,3.50581171108965e-13,"Control","SNRPE"
1.04930152304957e-17,-0.428417931261888,1,1,3.84054850451373e-13,"Control","UCHL1"
1.09820879402586e-17,-0.770839051766971,1,1,4.01955400701404e-13,"Control","SEPTIN3"
1.14936433817595e-17,-0.363129177516832,1,1,4.20678841415778e-13,"Control","HLA-A"
1.20287003488701e-17,0.69361949425637,1,1,4.40262461468996e-13,"Control","CBX5"
1.25818523983409e-17,-1.61361325424005,0.95,1,4.60508379631677e-13,"Control","SLPI"
1.2588323115613e-17,0.730907232043315,1,1,4.60745214354551e-13,"Control","ACAT2"
1.2588323115613e-17,0.396630085872708,1,1,4.60745214354551e-13,"Control","SLC25A3"
1.31719322839458e-17,-0.647714850300159,1,1,4.821058935247e-13,"Control","KIF5C"
1.37857626239782e-17,-0.732499918389413,1,1,5.04572697800226e-13,"Control","NEAT1"
1.42478871812407e-17,2.06603369434514,0.983,0.567,5.21486918720592e-13,"Control","KIF23"
1.57956163850441e-17,-1.14723409280423,1,1,5.78135355309e-13,"Control","GRIN2C"
1.80940612443779e-17,-0.863065185130659,1,1,6.62260735605476e-13,"Control","OTOR"
1.89109438941768e-17,2.07123952870374,1,0.35,6.92159457470766e-13,"Control","KIF20A"
1.89312341243871e-17,-0.706709189988917,1,1,6.92902100186693e-13,"Control","SAT2"
2.07218838580831e-17,-0.653104394345963,1,1,7.58441671089701e-13,"Control","HERPUD1"
2.12145178214868e-17,1.90792465704778,0.983,0.65,7.76472566784237e-13,"Control","NDC80"
2.16788716357682e-17,-0.598105204281584,1,1,7.9346838074075e-13,"Control","SCG5"
2.27733996472148e-17,1.67850369823713,1,0.733,8.33529200487711e-13,"Control","ASF1B"
2.48192199994662e-17,0.571541114975206,1,1,9.08408271200463e-13,"Control","SRSF3"
2.59626086627458e-17,0.609413915329988,1,1,9.50257439665158e-13,"Control","HNRNPM"
2.62982528792677e-17,1.5587539548452,1,0.7,9.62542353634079e-13,"Control","NFATC4"
2.71579332271367e-17,-0.569366284980612,1,1,9.94007514046432e-13,"Control","TSC22D1"
3.05513011837043e-17,1.80550210539765,0.983,0.533,1.11820817462476e-12,"Control","CHAF1B"
3.07477846387052e-17,1.78826086307452,1,0.533,1.12539966556125e-12,"Control","KIF15"
3.25066473544664e-17,-0.551978866404246,1,1,1.18977579982082e-12,"Control","ITGA7"
3.25066473544664e-17,0.818383775137035,1,1,1.18977579982082e-12,"Control","IDH2"
3.25066473544664e-17,0.516076045536143,1,1,1.18977579982082e-12,"Control","H1F0"
3.55581419157193e-17,0.919865961022744,1,1,1.30146355225724e-12,"Control","EZH2"
3.71881681377399e-17,0.258548095709092,1,1,1.36112414200942e-12,"Control","STMN1"
3.71881681377399e-17,0.934347814812201,1,1,1.36112414200942e-12,"Control","TUBA1C"
4.03545894350994e-17,1.81631496305968,1,0.683,1.47701832791407e-12,"Control","RMI2"
4.03898170545071e-17,1.46325528225287,1,0.883,1.47830769401201e-12,"Control","ECT2"
4.06724950983061e-17,0.420107420907642,1,1,1.4886539930931e-12,"Control","ILF2"
4.44784468857056e-17,-1.07324088898362,1,1,1.62795563446371e-12,"Control","CNR1"
4.62118028902392e-17,1.82795287435257,1,0.567,1.69139819758564e-12,"Control","KIF4A"
4.64878185027101e-17,1.51551652250952,1,0.783,1.70150064501769e-12,"Control","CHAF1A"
4.65110669291423e-17,-0.68915928102275,1,1,1.70235156067354e-12,"Control","SLC22A17"
4.86352533799367e-17,-1.04926422626791,0.983,1,1.78009890895906e-12,"Control","SMIM29"
5.08550700112601e-17,0.763295420751144,1,1,1.86134641748213e-12,"Control","SNHG25"
5.94496335082515e-17,2.15414124472114,0.967,0.4,2.17591603603551e-12,"Control","NMU"
6.07782910482403e-17,0.992066499971187,1,1,2.22454623065664e-12,"Control","RRM1"
6.3543703878957e-17,0.847373067622128,1,1,2.3257631056737e-12,"Control","MTHFD1"
7.50558632995361e-17,1.794492446223,1,0.717,2.74711965262632e-12,"Control","TYMSOS"
7.59015478671271e-17,0.351178531980207,1,1,2.77807255348472e-12,"Control","GAPDH"
7.70154687069126e-17,1.63290213211725,1,0.667,2.81884317014171e-12,"Control","OIP5"
7.9344284065651e-17,0.940110707708754,1,1,2.90408014108689e-12,"Control","RFC4"
8.29409210712299e-17,0.592318816387593,1,1,3.03572065212809e-12,"Control","PSMC3"
8.29409210712299e-17,1.04156841632333,1,1,3.03572065212809e-12,"Control","TIMELESS"
8.54384692227146e-17,-1.81933316431464,0.85,1,3.12713341202058e-12,"Control","B3GAT1"
1.08153407639424e-16,1.12730259153656,1,1,3.95852287301056e-12,"Control","TUBB6"
1.12389475330549e-16,1.61946839527024,1,0.683,4.11356718657343e-12,"Control","KIF18B"
1.13034439622646e-16,0.590958274171639,1,1,4.13717352462848e-12,"Control","PHC2"
1.13034439622646e-16,0.788685030468735,1,1,4.13717352462848e-12,"Control","INSIG1"
1.14789674744508e-16,1.80136671637531,1,0.667,4.20141688532373e-12,"Control","MND1"
